sdid_pre,sdid_post
360.0914756576563,841.6679892691784
297.28451383101856,485.53965929914847
314.2126994159107,462.89837893666777
1351.3496153034737,1080.9501930914237
707.0323820214161,566.6510542221972
667.8419338415234,1537.3249616357134
262.2391755169986,415.3697949076112
183.63093932412121,205.83478132847216
1159.5657010401408,1001.3108698550776
2427.886372613391,937.6813437673086
1051.0312840605834,1420.2044398383046
4215.8258736326725,3693.94986582085
343.8942623471131,2146.593049441739
1572.4728863880732,3021.233148037169
991.417241152548,981.5718768621052
329.77456389291245,796.0454295581313
147.32418719318667,2255.6797281768227
244.46006061509104,495.6853380346195
265.177895731496,2760.9032302828637
1704.742210224146,1374.609632618492
435.17973038191246,770.1964923014151
3358.685000398899,5543.317006825828
445.6051934034398,938.963537954403
1056.5525717170724,1402.6632710891695
507.1528818662783,539.9228638436866
255.30050789703375,548.240390582979
287.50333387729387,1794.9330634734229
180.34586003474922,164.53524518331307
518.1628051806595,1055.853937869278
456.3507748784685,1104.5638016966723
186.9557445220927,1459.955110736006
291.8188986626094,1502.7912764826729
183.08067213423473,1228.7833907713393
132.99139689206328,413.35109596748526
453.1546296787843,718.385271278585
1150.2314822404387,1866.0971712017033
483.6530296607609,2050.7497099186617
372.1700745604084,1212.8078324911326
529.3836099984329,1065.6181876257083
117.4330539139564,863.7991631352036
670.542967462774,782.5055785556096
482.5397331917154,632.9283094391408
5083.06218400111,6567.66050154582
421.3952350464501,668.9818269423071
174.37286921605354,620.50380632104
965.9158139108299,1467.4817937886535
165.48632981300727,276.2182325811122
939.3274876354843,573.1376266402591
1957.3622740700534,1843.6982208602167
3013.2928046135316,2168.709099217085
1748.9238469079366,1950.0398330889354
522.4831371546223,2012.3845037934325
376.19743891353806,834.0290108331022
301.4777529704141,960.8631792760484
1091.243598603207,529.1652121877257
1293.1290863385225,570.5460277454647
1817.0153852827045,3139.1947462878434
561.2744349764688,699.1620065245432
320.1211280661192,347.72053235618984
383.1824666438693,442.20795147955
409.2235954898345,521.9511092351082
319.09596597411917,582.124746068986
326.9796776792136,1796.0148079825117
79.92840533565091,769.0670965812552
2353.887248286803,2083.883647521178
250.46532165064974,972.5502754887547
4206.504456932347,4624.370328630905
198.96094358215936,842.7870111900369
362.4082084344132,595.4085756141433
915.5380719137676,1634.1218153888658
258.5575049257486,290.92097195109
297.71704454775727,4232.366617522149
189.62573577371333,2092.1962318470505
566.7424420148832,836.8590828259056
231.85805297099748,1027.7844766969113
362.8225489066082,334.9573769849736
420.4823048706945,615.1772364442936
3364.869337707426,4292.108122283161
4026.5679600912977,5453.501408253622
379.6595637138311,661.7585730011185
203.31386419306762,2062.2795420927923
1049.8007685497244,1477.7946646408436
822.8733671750786,482.5133537521802
210.53466547022202,1151.8642903175444
2067.354537387686,4993.0528545190755
576.7737374967371,308.69972123082465
4833.683924539573,5706.971454158177
510.94858555973747,749.6532555982452
241.96026771861696,603.4113217635278
474.8342472008152,440.0128998166143
448.9962251788317,829.7862655335796
1450.0494666561833,1867.0013886723455
460.74335043861146,957.8886194303873
1483.8457635170935,1888.0712429469806
419.3827072061301,138.60650681494815
2513.058444235938,2569.926851671473
151.28269120538081,294.5822417818704
291.5279942497108,322.74003505219264
322.5145709481558,193.46327107756514
242.01794602929547,365.32998233200686
3621.7735548865135,4440.0196856503735
649.7789880821429,1022.6359865273554
541.7291635881824,916.8498644301691
149.44142311581894,386.6737529138429
544.6318788413643,2641.931793579431
611.0729810943023,1088.5567092915962
636.9101065886535,2415.180854989201
336.4421670802552,409.1328468543449
467.42975506754266,487.6594559805932
83.53856083942843,1182.7156551465773
379.5303060438719,780.1163857254428
276.2368283390428,705.7184667759368
336.12857074972794,380.225367101576
1229.3063948620775,1130.4963423575005
269.17958705737925,715.4816416318307
2527.0915125880465,3327.068169481174
1189.198722545562,2367.149728899548
344.04403079459354,1078.7588100509304
1013.0704294765646,1441.14561085196
3000.9177979451265,3595.8755700973998
1568.183527199545,816.1735875466316
511.40593253409247,1386.7950870211182
491.6440823762097,376.98028604981465
467.82441534417626,1510.6005501946975
2874.063407371566,3045.095770042941
479.5762489057052,740.3671234345527
2149.221568094412,2381.5339964283253
1655.7053103599637,1117.344357239964
272.06822463832077,642.9796009472874
428.8710591315169,2381.207317908802
2293.4025208062417,1024.2798588367682
220.52599411769023,1803.736102544127
961.8912988481362,1510.2562106644864
247.38255782368032,2186.7946174157178
417.236253757559,734.4979035519796
265.3381507626249,1162.6927150580914
963.7359702425783,600.9502245084353
230.44759381322802,423.2313608756782
1372.2119178303856,1855.9943190566344
628.4234108687806,577.7217001665333
704.5126931778757,1286.6866722778502
4189.470748120519,5843.8082904078565
